order_id,vendor,item,category,price,discount_pct,multiple_sizes_ordered,order_date,delivery_date,returned
ORD-880385A33C,IKEA,Kitchen blender,home,48.61,8.80,0,2024-10-05,2024-10-10,0
ORD-178EC61264,Target,Desk lamp,home,95.62,38.03,0,2024-02-10,2024-02-15,0
ORD-0ED18AF557,Kobo,Air purifier,home,18.80,10.70,0,2024-10-02,2024-10-06,0
ORD-09965624CD,Target,Kitchen blender,home,176.68,14.22,0,2024-10-27,2024-10-31,1
ORD-33FACE3A8C,Walmart,Running shoes,shoes,41.58,29.85,0,2024-02-21,2024-02-29,0
ORD-853932BD24,Target,Sandals,shoes,49.66,16.51,0,2024-08-31,2024-09-06,0
ORD-3CE0DE14D8,Etsy,Desk lamp,home,111.69,13.87,0,2024-02-15,2024-02-23,0
ORD-6E849C83DB,Target,Running shorts,clothing,39.74,27.72,1,2024-01-19,2024-02-02,0
ORD-6B5E6D03CA,Target,Cooking guide,books,18.65,8.49,0,2024-01-05,2024-01-09,0
ORD-D6A90CE5AF,IKEA,Vacuum cleaner,home,87.01,9.53,0,2024-10-05,2024-10-11,0
ORD-DB770B762C,Zappos,Bluetooth speaker,electronics,67.08,6.45,0,2024-02-27,2024-03-02,0
ORD-CAA2CA192F,Amazon,Noise cancelling headphones,electronics,137.01,15.33,0,2024-10-17,2024-10-25,0
ORD-520EA52625,Newegg,Fantasy novel,books,16.67,6.25,0,2024-07-24,2024-08-01,0
ORD-0BE9584DA0,Kobo,Noise cancelling headphones,electronics,161.70,11.72,0,2024-01-04,2024-01-08,0
ORD-CE6C7DE087,IKEA,Storage organizer set,home,64.98,14.13,0,2024-01-06,2024-01-10,0
ORD-21F709B072,Amazon,Wireless earbuds,electronics,157.65,6.97,0,2024-03-22,2024-03-27,0
ORD-3696B0FF5B,BestBuy,Desk lamp,home,28.08,11.37,0,2024-04-23,2024-04-26,0
ORD-FFEC154451,Kobo,4K streaming stick,electronics,221.42,10.91,0,2024-12-25,2025-01-01,0
ORD-890FF1D9A7,Walmart,4K streaming stick,electronics,98.15,11.28,0,2024-02-11,2024-02-17,0
ORD-F48504BB06,BestBuy,Leather sneakers,shoes,57.48,31.21,0,2024-04-13,2024-04-20,0
ORD-D376EFD72F,Zappos,Vacuum cleaner,home,40.57,13.71,0,2024-04-15,2024-04-24,0
ORD-FD49EC675C,Kobo,Leather sneakers,shoes,30.28,23.81,0,2024-08-21,2024-08-28,0
ORD-F6F28F4367,Amazon,Vacuum cleaner,home,84.63,6.68,0,2024-01-02,2024-01-11,0
ORD-27A3551DD6,Newegg,Sweater,clothing,29.11,21.12,0,2024-01-31,2024-02-12,0
ORD-80330DD125,Amazon,Cooking guide,books,10.22,6.40,0,2024-03-10,2024-03-19,0
ORD-DF27D6362C,Etsy,Business strategy book,books,20.47,10.03,0,2024-07-12,2024-07-17,0
ORD-E1D7585AFB,Target,Chelsea boots,shoes,56.62,9.22,0,2024-07-20,2024-07-26,0
ORD-76064A172A,Amazon,Wireless earbuds,electronics,214.70,10.57,0,2024-08-25,2024-09-02,0
ORD-0ACA8FF946,Walmart,Bluetooth speaker,electronics,48.54,6.01,0,2024-05-21,2024-05-24,0
ORD-3DBEBD2AC6,Newegg,Casual hoodie,clothing,23.71,14.74,0,2024-01-09,2024-01-13,0
ORD-549DFB0F60,Amazon,Sandals,shoes,50.28,11.76,0,2024-01-25,2024-01-29,1
ORD-8D6B946713,Walmart,Fantasy novel,books,14.41,1.56,0,2024-01-29,2024-02-01,0
ORD-D3DBA6D918,Etsy,4K streaming stick,electronics,56.55,16.85,0,2024-12-10,2024-12-20,0
ORD-F61587E58F,Walmart,Sandals,shoes,42.27,10.29,1,2024-10-29,2024-11-09,0
ORD-9BDC49ED10,Zappos,Business strategy book,books,19.19,17.93,0,2024-11-25,2024-12-03,0
ORD-D1F60CB55A,Newegg,Vacuum cleaner,home,164.68,12.26,0,2024-07-11,2024-07-14,0
ORD-356C6108D7,Walmart,Noise cancelling headphones,electronics,48.71,2.38,0,2024-03-14,2024-03-24,0
ORD-D0E5B615FC,Zappos,Fantasy novel,books,18.81,10.71,0,2024-05-04,2024-05-08,0
ORD-5272444A9D,Kobo,Sweater,clothing,27.21,16.57,0,2024-04-07,2024-04-09,0
ORD-7B4DD6D1E3,Amazon,Leather sneakers,shoes,58.34,11.66,0,2024-12-09,2024-12-16,0
ORD-D1D06A2E00,IKEA,Kitchen blender,home,77.75,15.93,0,2024-04-07,2024-04-20,0
ORD-08FEA633B1,Walmart,Fantasy novel,books,18.60,5.84,0,2024-07-22,2024-08-03,0
ORD-4B5CC8C3EE,Newegg,Vacuum cleaner,home,72.99,16.68,0,2024-07-02,2024-07-06,0
ORD-C83AD9883B,Kobo,Paperback thriller,books,20.46,1.80,0,2024-08-28,2024-09-06,0
ORD-D99A63DFCD,Etsy,Noise cancelling headphones,electronics,85.81,21.08,0,2024-10-15,2024-10-26,1
ORD-6B30B6E9C9,Newegg,Chelsea boots,shoes,72.61,1.22,0,2024-07-13,2024-07-20,0
ORD-2DBC98AEB8,Etsy,Chelsea boots,shoes,47.63,5.76,0,2024-11-24,2024-12-03,0
ORD-EDF0A161EF,Target,Air purifier,home,54.35,6.94,0,2024-09-07,2024-09-10,0
ORD-02D7F1DFD9,Zappos,Cotton T-shirt,clothing,22.72,4.33,1,2024-12-08,2024-12-10,1
ORD-8AE592F0A2,Walmart,Wireless earbuds,electronics,119.14,14.56,0,2024-01-05,2024-01-08,1
ORD-05AD087D68,Kobo,Sandals,shoes,50.24,45.21,0,2024-01-09,2024-01-15,0
ORD-297935843A,Amazon,Storage organizer set,home,82.67,9.10,0,2024-12-11,2024-12-16,0
ORD-C3E9C7060C,BestBuy,Wireless earbuds,electronics,128.89,13.30,0,2024-05-03,2024-05-06,0
ORD-294CFF592D,Newegg,Kitchen blender,home,49.11,11.93,0,2024-07-26,2024-08-01,0
ORD-1621F0675D,IKEA,Wireless earbuds,electronics,44.60,16.63,0,2024-11-28,2024-12-07,0
ORD-C5E5ED2927,Kobo,Leather sneakers,shoes,49.76,13.17,0,2024-02-12,2024-02-18,0
ORD-415EC26F8F,BestBuy,Storage organizer set,home,230.09,3.14,0,2024-04-27,2024-04-30,0
ORD-4F7B1A4AF2,Kobo,Chelsea boots,shoes,61.26,24.10,0,2024-10-05,2024-10-12,1
ORD-9244D00FCB,Amazon,Air purifier,home,69.08,18.49,0,2024-12-30,2025-01-09,0
ORD-0B69D20D72,Target,Storage organizer set,home,52.16,4.87,0,2024-07-18,2024-07-26,0
ORD-AD07E57440,Target,Paperback thriller,books,19.25,4.89,0,2024-06-26,2024-06-28,0
ORD-18195C88B2,Etsy,Casual hoodie,clothing,36.11,12.21,0,2024-07-22,2024-08-04,0
ORD-9304334CC1,Kobo,Vacuum cleaner,home,94.03,6.96,0,2024-10-10,2024-10-22,0
ORD-CCE943D747,Newegg,Leather sneakers,shoes,41.96,11.53,0,2024-05-06,2024-05-15,1
ORD-449EFF9145,Newegg,Smart watch,electronics,155.09,13.65,0,2024-06-11,2024-06-16,0
ORD-FE2F65F687,Etsy,Cooking guide,books,25.71,11.03,0,2024-02-14,2024-02-17,0
ORD-D80928A1F2,Zappos,Sandals,shoes,51.95,8.10,1,2024-10-10,2024-10-12,0
ORD-1294D47D71,Newegg,Kitchen blender,home,77.05,14.49,0,2024-07-17,2024-07-27,0
ORD-D053CF80D5,Walmart,Winter boots,shoes,42.11,10.87,0,2024-03-27,2024-03-30,0
ORD-35855A04D7,Target,Paperback thriller,books,16.63,0.43,0,2024-05-21,2024-05-26,0
ORD-916F6C47EC,Etsy,Sweater,clothing,56.35,4.17,0,2024-09-10,2024-09-17,0
ORD-0A619E1E0A,Target,Sweater,clothing,54.00,33.55,0,2024-07-13,2024-07-23,0
ORD-42BCF6C59A,Newegg,Storage organizer set,home,112.80,30.68,0,2024-06-13,2024-06-20,0
ORD-C088C52A81,Etsy,Science textbook,books,14.61,4.98,0,2024-06-12,2024-06-16,0
ORD-64DFBB5DBD,Walmart,Cooking guide,books,16.31,8.27,0,2024-07-20,2024-07-25,0
ORD-A1C7E6CB98,Zappos,Smart watch,electronics,61.23,4.56,0,2024-10-08,2024-10-10,0
ORD-F89F175DC8,Kobo,Noise cancelling headphones,electronics,112.03,14.01,0,2024-02-05,2024-02-15,0
ORD-28510BE7F2,Target,Cooking guide,books,27.58,8.55,0,2024-12-03,2024-12-06,0
ORD-3E27FC9338,BestBuy,Business strategy book,books,18.49,6.04,0,2024-09-02,2024-09-09,0
ORD-95E1E25DCA,Zappos,Paperback thriller,books,17.26,11.42,0,2024-07-03,2024-07-11,0
ORD-089AA35FE5,BestBuy,Leather sneakers,shoes,45.36,2.84,0,2024-06-30,2024-07-03,0
ORD-CD08C7F473,Newegg,Chelsea boots,shoes,36.92,22.50,0,2024-01-06,2024-01-08,0
ORD-86F025D08B,Zappos,Winter boots,shoes,62.74,4.27,0,2024-07-10,2024-07-15,0
ORD-A81A9BCC61,Zappos,Running shoes,shoes,68.77,8.43,1,2024-02-23,2024-02-27,0
ORD-2995F6A5BD,BestBuy,Denim jacket,clothing,45.36,16.94,0,2024-04-15,2024-04-21,0
ORD-628BD579B0,Kobo,Running shorts,clothing,24.71,11.68,0,2024-12-29,2024-12-31,0
ORD-AD6E8BF311,Target,Denim jacket,clothing,37.75,26.97,0,2024-06-18,2024-06-25,0
ORD-59C6FCB097,Newegg,Smart watch,electronics,195.96,10.92,0,2024-12-02,2024-12-07,0
ORD-A8CE47CC1A,Kobo,4K streaming stick,electronics,61.05,12.75,0,2024-01-03,2024-01-11,0
ORD-BD49303708,BestBuy,Casual hoodie,clothing,26.98,7.68,0,2024-08-22,2024-08-24,0
ORD-1410A6D9C4,Zappos,Cooking guide,books,18.28,5.95,0,2024-11-08,2024-11-13,0
ORD-DF6FB200F6,Kobo,Storage organizer set,home,44.75,9.07,0,2024-12-10,2024-12-18,0
ORD-B9D9271E7A,BestBuy,Running shoes,shoes,95.55,3.49,0,2024-02-29,2024-03-03,0
ORD-B1D702EE1E,Newegg,Sandals,shoes,61.74,23.80,0,2024-08-04,2024-08-07,0
ORD-AA7D4D27D6,Zappos,Smart watch,electronics,160.74,18.79,0,2024-03-12,2024-03-15,0
ORD-A659BAADEB,Amazon,Vacuum cleaner,home,187.34,4.09,0,2024-07-15,2024-07-28,0
ORD-ED2F53B826,Newegg,Business strategy book,books,20.59,11.97,0,2024-08-15,2024-08-21,0
ORD-155703D0D5,Walmart,Sweater,clothing,27.24,25.90,0,2024-08-22,2024-08-29,0
ORD-9A577313EE,Zappos,Fantasy novel,books,12.40,1.70,0,2024-02-28,2024-03-03,0
ORD-5678981353,Zappos,Kitchen blender,home,40.73,6.90,0,2024-08-13,2024-08-20,0
ORD-467B40FE1D,Walmart,Sweater,clothing,32.55,27.16,1,2024-05-14,2024-05-19,0
ORD-04D45AC52F,BestBuy,Science textbook,books,17.19,1.27,0,2024-10-28,2024-11-05,0
ORD-9539B90C62,Newegg,Running shoes,shoes,42.18,4.05,0,2024-04-15,2024-04-25,0
ORD-D60BCB0339,IKEA,Winter boots,shoes,57.97,11.45,0,2024-12-26,2024-12-30,0
ORD-937B91C3C6,BestBuy,Running shoes,shoes,89.11,4.48,0,2024-01-31,2024-02-14,0
ORD-E864D38BC8,Target,Smart watch,electronics,109.16,1.66,0,2024-06-13,2024-06-23,0
ORD-8420E865E9,Target,Fantasy novel,books,22.74,4.73,0,2024-11-17,2024-11-22,0
ORD-FFD6BB894F,Newegg,Casual hoodie,clothing,30.85,3.84,0,2024-07-07,2024-07-13,0
ORD-142A167CFB,Amazon,Leather sneakers,shoes,64.08,11.91,0,2024-12-06,2024-12-14,0
ORD-0F5BE96D12,Newegg,Running shoes,shoes,61.51,9.49,0,2024-09-10,2024-09-14,0
ORD-E84C1ABDB2,Zappos,Storage organizer set,home,42.92,3.39,0,2024-09-05,2024-09-15,0
ORD-878933007B,Amazon,Cotton T-shirt,clothing,19.13,5.73,0,2024-01-09,2024-01-12,0
ORD-D9D7B7F171,Kobo,Paperback thriller,books,16.69,2.10,0,2024-08-07,2024-08-10,0
ORD-0778CCB790,IKEA,Smart watch,electronics,80.11,5.36,0,2024-05-20,2024-05-22,0
ORD-83EEE0A8F5,Amazon,Bluetooth speaker,electronics,203.05,5.55,0,2024-12-24,2025-01-02,1
ORD-67B8C5F440,Amazon,Denim jacket,clothing,32.83,13.42,1,2024-04-25,2024-05-01,0
ORD-C1CC26FE86,Etsy,Cotton T-shirt,clothing,44.19,19.88,0,2024-03-08,2024-03-14,0
ORD-2AE55CEF32,BestBuy,Cotton T-shirt,clothing,45.97,10.11,0,2024-03-11,2024-03-16,0
ORD-5524085377,Target,Wireless earbuds,electronics,169.91,16.78,0,2024-01-05,2024-01-12,0
ORD-1005119323,Target,Bluetooth speaker,electronics,159.99,14.09,0,2024-08-14,2024-08-25,1
ORD-B85B851179,Newegg,Sweater,clothing,41.58,13.47,0,2024-03-12,2024-03-16,0
ORD-FE4232E9C9,Zappos,4K streaming stick,electronics,77.95,17.28,0,2024-11-07,2024-11-11,1
ORD-3DABCC9328,Walmart,Storage organizer set,home,120.77,12.51,0,2024-04-06,2024-04-15,0
ORD-5E81623CF7,Walmart,Running shorts,clothing,24.41,2.44,0,2024-11-22,2024-11-29,0
ORD-C4629E9611,Etsy,Sweater,clothing,19.26,3.20,0,2024-10-18,2024-10-23,0
ORD-81B2F8157D,Kobo,Wireless earbuds,electronics,209.81,25.14,0,2024-05-14,2024-05-17,0
ORD-26CB071A95,Zappos,Cooking guide,books,13.51,7.20,0,2024-09-13,2024-09-22,0
ORD-3401B9AAC2,BestBuy,Fantasy novel,books,13.64,7.29,0,2024-03-19,2024-03-23,0
ORD-6F677298DE,Walmart,Running shoes,shoes,43.81,21.19,0,2024-11-20,2024-11-29,0
ORD-F79AF35850,IKEA,Running shorts,clothing,27.19,15.05,0,2024-01-30,2024-02-03,0
ORD-270069F610,Kobo,Casual hoodie,clothing,55.95,3.02,0,2024-12-02,2024-12-11,0
ORD-2AD1EB5821,Amazon,Smart watch,electronics,180.71,17.86,0,2024-06-26,2024-07-02,0
ORD-0C84EC5B2A,Etsy,Smart watch,electronics,142.28,20.03,0,2024-05-17,2024-05-26,0
ORD-E31EB49F49,Newegg,Desk lamp,home,35.15,14.84,0,2024-05-14,2024-05-23,0
ORD-F1434ED9B4,Kobo,Running shorts,clothing,42.65,8.38,1,2024-10-17,2024-10-20,1
ORD-7DDAEFE7B0,BestBuy,Denim jacket,clothing,46.73,18.41,1,2024-01-07,2024-01-11,0
ORD-6B7586E7B1,Target,Science textbook,books,12.22,7.86,0,2024-01-19,2024-01-26,0
ORD-DF278853ED,Walmart,Cooking guide,books,14.23,1.75,0,2024-06-12,2024-06-16,0
ORD-EFF2F6D08D,BestBuy,Storage organizer set,home,53.92,11.18,0,2024-01-27,2024-01-30,0
ORD-DF4E038D7C,Newegg,Cotton T-shirt,clothing,35.94,12.80,0,2024-06-08,2024-06-12,0
ORD-486E8FF220,Etsy,Denim jacket,clothing,35.47,20.23,0,2024-11-14,2024-11-18,0
ORD-83C9C39AFC,Walmart,Fantasy novel,books,19.72,4.91,0,2024-05-05,2024-05-08,0
ORD-53CD73B5AF,Walmart,Casual hoodie,clothing,28.31,24.29,0,2024-01-05,2024-01-18,1
ORD-13A1584726,IKEA,Paperback thriller,books,23.30,4.14,0,2024-05-01,2024-05-06,0
ORD-ADD874DA15,IKEA,Wireless earbuds,electronics,85.00,18.62,0,2024-09-23,2024-09-28,0
ORD-28415B9A65,BestBuy,Casual hoodie,clothing,46.15,20.13,0,2024-02-08,2024-02-15,0
ORD-A9E575E460,Walmart,Noise cancelling headphones,electronics,79.42,22.88,0,2024-06-10,2024-06-22,0
ORD-3A94AF14F0,Etsy,Vacuum cleaner,home,89.61,14.16,0,2024-02-08,2024-02-21,0
ORD-F350DC1051,BestBuy,Running shoes,shoes,50.75,12.46,0,2024-06-09,2024-06-14,0
ORD-DD5027337C,Kobo,Noise cancelling headphones,electronics,152.76,11.56,0,2024-03-02,2024-03-04,0
ORD-EC41946969,Amazon,Running shoes,shoes,66.80,6.09,0,2024-02-16,2024-02-25,0
ORD-4A67498586,Zappos,Paperback thriller,books,12.34,5.23,0,2024-05-13,2024-05-23,0
ORD-9EEE10850E,Kobo,Fantasy novel,books,15.19,5.96,0,2024-05-07,2024-05-09,0
ORD-5466552FC5,BestBuy,Wireless earbuds,electronics,145.81,26.89,0,2024-04-23,2024-04-26,0
ORD-9963455F82,IKEA,Cotton T-shirt,clothing,24.54,26.55,0,2024-08-15,2024-08-25,0
ORD-97A6C4FF31,BestBuy,Kitchen blender,home,93.83,17.63,0,2024-01-26,2024-01-29,0
ORD-CF38283E7B,Kobo,Paperback thriller,books,17.73,22.01,0,2024-08-06,2024-08-09,0
ORD-8A9F1B9182,IKEA,Noise cancelling headphones,electronics,289.11,12.02,0,2024-03-17,2024-03-19,0
ORD-EA2DCED0C7,Kobo,Vacuum cleaner,home,38.66,10.22,0,2024-09-02,2024-09-04,0
ORD-5CD39953D0,Newegg,Smart watch,electronics,222.79,9.28,0,2024-09-26,2024-09-30,0
ORD-35690779BB,Newegg,Sweater,clothing,37.69,26.61,0,2024-06-25,2024-07-07,0
ORD-D5517BF364,IKEA,Science textbook,books,14.88,20.80,0,2024-01-16,2024-01-28,0
ORD-414D6B8D74,Kobo,Casual hoodie,clothing,47.91,25.35,0,2024-04-29,2024-05-12,0
ORD-7B5F84002B,IKEA,4K streaming stick,electronics,167.61,6.74,0,2024-01-29,2024-02-07,0
ORD-195C17BE9A,Etsy,Science textbook,books,18.46,9.39,0,2024-10-30,2024-11-03,0
ORD-F8BB23A8CC,Amazon,Desk lamp,home,57.35,7.37,0,2024-10-15,2024-10-18,0
ORD-895772CFD5,Zappos,Cooking guide,books,29.97,6.49,0,2024-01-20,2024-01-22,0
ORD-348E2455BB,Amazon,4K streaming stick,electronics,296.53,12.13,0,2024-06-18,2024-06-30,1
ORD-10DB5CC8DE,Etsy,Wireless earbuds,electronics,59.42,27.31,0,2024-03-13,2024-03-22,0
ORD-63E9F80CDD,Etsy,Running shorts,clothing,41.85,16.94,0,2024-06-14,2024-06-17,0
ORD-0325365344,Kobo,Cooking guide,books,21.25,2.47,0,2024-10-14,2024-10-22,0
ORD-C760BFE793,Walmart,Storage organizer set,home,37.84,22.75,0,2024-07-12,2024-07-16,0
ORD-762916DF05,Target,Wireless earbuds,electronics,160.53,15.03,0,2024-10-20,2024-10-25,0
ORD-FDA7FDB45D,Target,Casual hoodie,clothing,36.19,8.65,0,2024-11-09,2024-11-12,0
ORD-D32B138DA2,Target,Cooking guide,books,19.79,12.34,0,2024-05-01,2024-05-06,0
ORD-3EBD719676,Etsy,Running shorts,clothing,43.37,19.55,0,2024-06-28,2024-07-02,1
ORD-8A3AC9A742,Amazon,Running shorts,clothing,51.11,2.45,0,2024-03-26,2024-04-06,0
ORD-214C6C0542,Etsy,Fantasy novel,books,24.97,12.16,0,2024-09-02,2024-09-12,0
ORD-0BF548DC85,Target,Bluetooth speaker,electronics,121.44,28.18,0,2024-05-30,2024-06-01,0
ORD-9CBDD54CD5,Target,Vacuum cleaner,home,82.59,1.08,0,2024-02-08,2024-02-15,0
ORD-C529329D96,Etsy,Casual hoodie,clothing,28.45,9.53,0,2024-12-26,2024-12-28,0
ORD-ED08CF9D02,Newegg,Smart watch,electronics,120.22,27.38,0,2024-04-07,2024-04-12,0
ORD-09BDB68E11,IKEA,Chelsea boots,shoes,66.98,4.57,1,2024-07-20,2024-07-27,0
ORD-264D15C963,Amazon,Noise cancelling headphones,electronics,183.92,23.33,0,2024-12-04,2024-12-11,1
ORD-851ADB3F95,Target,Noise cancelling headphones,electronics,135.39,4.64,0,2024-08-30,2024-09-10,0
ORD-AB7ADC0819,IKEA,Paperback thriller,books,17.20,6.14,0,2024-07-17,2024-07-20,0
ORD-8C8B878B58,Target,Vacuum cleaner,home,92.64,35.49,0,2024-05-14,2024-05-17,0
ORD-3636732E02,Target,Cotton T-shirt,clothing,46.64,10.98,0,2024-10-04,2024-10-09,0
ORD-96CF24857D,Zappos,Wireless earbuds,electronics,108.26,8.74,0,2024-09-24,2024-09-29,0
ORD-F57A6A77E4,Walmart,Business strategy book,books,16.53,4.95,0,2024-07-21,2024-08-02,0
ORD-B58372F693,Zappos,Winter boots,shoes,65.05,24.85,0,2024-03-02,2024-03-15,0
ORD-03D0BA204F,Walmart,Smart watch,electronics,81.65,4.97,0,2024-08-04,2024-08-06,0
ORD-4126BCA6DE,IKEA,Noise cancelling headphones,electronics,78.51,24.13,0,2024-02-04,2024-02-06,0
ORD-944B733E4A,Zappos,Vacuum cleaner,home,81.93,7.72,0,2024-01-07,2024-01-17,0
ORD-45DF45C37C,Newegg,Leather sneakers,shoes,75.77,14.33,1,2024-10-28,2024-11-04,0
ORD-A256B6477A,BestBuy,Casual hoodie,clothing,46.54,15.34,0,2024-10-01,2024-10-12,0
ORD-C73F887389,Newegg,Vacuum cleaner,home,68.48,7.07,0,2024-08-30,2024-09-01,0
ORD-13558F2B0B,Newegg,Wireless earbuds,electronics,203.31,16.38,0,2024-06-18,2024-06-26,0
ORD-492888F583,Etsy,Kitchen blender,home,59.77,25.62,0,2024-06-04,2024-06-08,0
ORD-CC671A6880,Walmart,Denim jacket,clothing,25.61,20.04,0,2024-06-13,2024-06-17,0
ORD-722809DD63,Walmart,Running shorts,clothing,30.11,17.42,0,2024-09-05,2024-09-14,0
ORD-282E3B5373,Zappos,Denim jacket,clothing,29.05,37.62,0,2024-09-25,2024-10-06,1
ORD-A7121F68F3,Walmart,Wireless earbuds,electronics,73.59,9.21,0,2024-08-21,2024-08-23,0
ORD-015732F3E9,Kobo,Storage organizer set,home,128.74,26.86,0,2024-03-04,2024-03-12,0
ORD-D6A8EA6A68,Kobo,Science textbook,books,23.08,7.50,0,2024-08-30,2024-09-06,0
ORD-166A23F213,IKEA,Wireless earbuds,electronics,115.90,19.65,0,2024-07-16,2024-07-18,0
ORD-B7A5E881A5,Walmart,Smart watch,electronics,59.56,20.27,0,2024-05-17,2024-05-25,0
ORD-B48A0746B3,Kobo,Denim jacket,clothing,81.36,12.67,0,2024-01-05,2024-01-08,0
ORD-9A93E7A62C,IKEA,Vacuum cleaner,home,55.59,19.74,0,2024-06-27,2024-07-03,0
ORD-6E378E84F1,Zappos,Storage organizer set,home,61.12,16.65,0,2024-02-22,2024-02-24,0
ORD-E715F802CD,Zappos,Storage organizer set,home,56.22,23.14,0,2024-06-01,2024-06-09,0
ORD-FD5CECB042,IKEA,Desk lamp,home,42.32,15.35,0,2024-05-13,2024-05-21,0
ORD-671359E8E3,Walmart,Air purifier,home,74.48,11.07,0,2024-05-03,2024-05-15,0
ORD-5D7E91413D,Newegg,Chelsea boots,shoes,58.90,29.35,0,2024-12-01,2024-12-07,0
ORD-EEB0794B6A,Newegg,Business strategy book,books,13.48,1.64,0,2024-10-25,2024-11-02,0
ORD-431ABA2420,Etsy,Smart watch,electronics,69.64,8.55,0,2024-11-22,2024-12-02,0
ORD-C2B443FA41,IKEA,Running shoes,shoes,36.72,4.71,0,2024-04-02,2024-04-06,0
ORD-E919F7FCBE,Zappos,Air purifier,home,178.13,7.65,0,2024-06-20,2024-06-28,0
ORD-67388B3D90,IKEA,Bluetooth speaker,electronics,159.26,20.14,0,2024-06-18,2024-06-23,0
ORD-D3DCFF1085,Kobo,Cotton T-shirt,clothing,43.09,3.65,0,2024-11-13,2024-11-15,0
ORD-1A0AD01B8E,BestBuy,Sandals,shoes,59.60,40.74,0,2024-03-18,2024-03-21,0
ORD-384E2BF5E1,Kobo,Science textbook,books,16.76,8.51,0,2025-01-01,2025-01-04,0
ORD-6C9D76B885,Target,Desk lamp,home,122.93,19.31,0,2024-01-03,2024-01-09,0
ORD-4D8B7C736A,Target,Bluetooth speaker,electronics,154.57,16.22,0,2024-02-15,2024-02-18,0
ORD-761148869E,Kobo,Business strategy book,books,20.44,32.74,0,2024-07-10,2024-07-23,0
ORD-83951DA20C,Walmart,Leather sneakers,shoes,53.74,19.38,0,2024-05-07,2024-05-10,0
ORD-274ED5EDBB,Target,Kitchen blender,home,93.92,1.55,0,2024-10-28,2024-11-01,0
ORD-419E686B1D,IKEA,Sweater,clothing,31.20,26.40,0,2024-09-25,2024-09-30,0
ORD-3C8746E7E7,Etsy,Bluetooth speaker,electronics,222.38,7.41,0,2024-04-06,2024-04-09,0
ORD-041EB76606,Walmart,Denim jacket,clothing,16.00,17.66,1,2024-01-12,2024-01-19,1
ORD-D354B7A33B,Amazon,Vacuum cleaner,home,69.16,6.97,0,2024-05-10,2024-05-19,0
ORD-F3CA1C04BF,Amazon,Leather sneakers,shoes,100.54,23.56,1,2024-12-19,2024-12-21,0
ORD-7C74494807,Zappos,Sweater,clothing,41.51,14.42,1,2024-12-21,2024-12-29,1
ORD-8712714878,BestBuy,Fantasy novel,books,11.27,13.06,0,2024-11-06,2024-11-14,0
ORD-41AE62240E,Zappos,Casual hoodie,clothing,52.48,32.50,1,2024-02-24,2024-03-01,0
ORD-8E6F4709EE,Zappos,Air purifier,home,61.37,8.90,0,2024-07-28,2024-08-01,1
ORD-B2F9C9C3A2,Walmart,Business strategy book,books,16.67,8.44,0,2024-01-02,2024-01-04,0
ORD-B901B970D0,Kobo,Denim jacket,clothing,39.57,30.17,0,2024-02-08,2024-02-17,1
ORD-A4834636CB,Walmart,Vacuum cleaner,home,63.06,19.36,0,2024-05-31,2024-06-04,1
ORD-8C5A032DDF,Amazon,Noise cancelling headphones,electronics,388.62,1.48,0,2024-12-12,2024-12-16,1
ORD-79234F12D3,Amazon,Denim jacket,clothing,27.47,32.49,1,2024-07-02,2024-07-13,0
ORD-516F5C3C4F,BestBuy,Desk lamp,home,72.35,11.72,0,2024-04-03,2024-04-05,0
ORD-2DBC87BB05,IKEA,Business strategy book,books,20.56,1.53,0,2024-09-01,2024-09-11,0
ORD-311BF2048C,BestBuy,Smart watch,electronics,101.86,8.02,0,2024-01-31,2024-02-14,0
ORD-6F27485115,Kobo,Winter boots,shoes,50.84,4.44,1,2024-07-13,2024-07-23,0
ORD-3D43C67885,Kobo,Bluetooth speaker,electronics,89.17,19.64,0,2024-07-29,2024-08-03,0
ORD-FC233649F5,Zappos,Casual hoodie,clothing,35.38,5.45,0,2024-12-08,2024-12-19,0
ORD-BBA5F410C1,BestBuy,Sandals,shoes,29.98,13.74,0,2024-06-26,2024-07-04,0
ORD-202FE8DE52,Zappos,4K streaming stick,electronics,124.27,39.70,0,2024-03-21,2024-03-27,0
ORD-C598745D01,BestBuy,Bluetooth speaker,electronics,44.47,22.21,0,2024-06-18,2024-07-01,1
ORD-B453F6F52B,Newegg,Science textbook,books,8.84,26.45,0,2024-10-20,2024-10-26,0
ORD-29C809A9DF,Etsy,Paperback thriller,books,17.11,4.53,0,2024-11-30,2024-12-02,0
ORD-15741795B8,Zappos,Casual hoodie,clothing,25.91,36.49,0,2024-11-12,2024-11-20,0
ORD-6CC1FB442D,Walmart,Sandals,shoes,46.67,2.43,0,2024-01-28,2024-02-07,0
ORD-58073BD7B1,Zappos,Storage organizer set,home,119.17,17.31,0,2025-01-01,2025-01-09,0
ORD-0BE22F10C0,BestBuy,Denim jacket,clothing,32.56,28.34,0,2024-05-29,2024-06-05,0
ORD-2BA7A7441F,Amazon,Denim jacket,clothing,22.10,23.65,0,2024-07-28,2024-07-30,0
ORD-32566CEFA3,BestBuy,Bluetooth speaker,electronics,157.42,19.01,0,2024-04-07,2024-04-16,0
ORD-E1D4E44F72,BestBuy,Sandals,shoes,67.53,7.19,0,2024-09-15,2024-09-18,0
